| SaleDate            | Amount | Salesperson         |
| 2021-05-20 00:00:00 | 2373   | Mallorie Waber      |
| 2021-04-23 00:00:00 | 3332   | Beverie Moffet      |
| 2021-03-26 00:00:00 | 6118   | Kelci Walkden       |
| 2021-10-11 00:00:00 | 6937   | Dennison Crosswaite |
| 2021-11-17 00:00:00 | 8736   | Ches Bonnell        |
| 2021-05-11 00:00:00 | 994    | Kaine Padly         |
| 2022-03-07 00:00:00 | 8449   | Camilla Castle      |
| 2021-09-13 00:00:00 | 1589   | Gigi Bohling        |
| 2021-02-15 00:00:00 | 2009   | Camilla Castle      |
| 2021-11-19 00:00:00 | 4802   | Beverie Moffet      |
| 2022-03-28 00:00:00 | 14350  | Mallorie Waber      |
| 2022-01-26 00:00:00 | 7504   | Barr Faughny        |
| 2021-11-16 00:00:00 | 3136   | Brien Boise         |
| 2021-01-29 00:00:00 | 1302   | Dotty Strutley      |
| 2021-03-03 00:00:00 | 4711   | Dotty Strutley      |
| 2021-01-26 00:00:00 | 4053   | Roddy Speechley     |
| 2022-02-01 00:00:00 | 5978   | Jehu Rudeforth      |
| 2021-04-14 00:00:00 | 3787   | Madelene Upcott     |
| 2021-11-04 00:00:00 | 5446   | Oby Sorrel          |
| 2021-05-26 00:00:00 | 3640   | Ches Bonnell        |
| 2022-01-24 00:00:00 | 630    | Karlen McCaffrey    |
| 2021-12-30 00:00:00 | 1995   | Roddy Speechley     |
| 2021-12-03 00:00:00 | 2009   | Jan Morforth        |
| 2021-07-16 00:00:00 | 3339   | Karlen McCaffrey    |
| 2021-06-08 00:00:00 | 2429   | Marney O'Breen      |
| 2021-11-29 00:00:00 | 12229  | Ches Bonnell        |
| 2021-06-11 00:00:00 | 2163   | Jehu Rudeforth      |
| 2021-03-03 00:00:00 | 11242  | Gigi Bohling        |
| 2021-01-08 00:00:00 | 2163   | Jan Morforth        |
| 2021-03-16 00:00:00 | 2142   | Mallorie Waber      |
| 2021-07-28 00:00:00 | 5698   | Wilone O'Kielt      |
| 2021-07-05 00:00:00 | 3206   | Husein Augar        |
| 2022-02-07 00:00:00 | 1463   | Madelene Upcott     |
| 2022-02-24 00:00:00 | 6272   | Dennison Crosswaite |
| 2021-04-01 00:00:00 | 3990   | Beverie Moffet      |
| 2021-04-16 00:00:00 | 6958   | Husein Augar        |
| 2021-01-25 00:00:00 | 9478   | Oby Sorrel          |
| 2021-11-09 00:00:00 | 16877  | Roddy Speechley     |
| 2021-09-21 00:00:00 | 3689   | Husein Augar        |
| 2021-03-29 00:00:00 | 6825   | Gunar Cockshoot     |
| 2021-11-29 00:00:00 | 3591   | Gunar Cockshoot     |
| 2021-11-17 00:00:00 | 2002   | Brien Boise         |
| 2022-03-17 00:00:00 | 77     | Husein Augar        |
| 2021-10-15 00:00:00 | 11186  | Husein Augar        |
| 2021-11-08 00:00:00 | 12600  | Madelene Upcott     |
| 2022-01-27 00:00:00 | 4613   | Ches Bonnell        |
| 2021-02-09 00:00:00 | 987    | Beverie Moffet      |
| 2021-06-10 00:00:00 | 2247   | Jehu Rudeforth      |
| 2022-02-22 00:00:00 | 10150  | Camilla Castle      |
| 2021-01-28 00:00:00 | 1981   | Oby Sorrel          |
| 2021-06-22 00:00:00 | 3885   | Kaine Padly         |
| 2021-09-30 00:00:00 | 8666   | Jan Morforth        |
| 2021-04-19 00:00:00 | 11263  | Oby Sorrel          |
| 2021-08-04 00:00:00 | 3913   | Van Tuxwell         |
| 2021-03-30 00:00:00 | 24367  | Madelene Upcott     |
| 2021-08-12 00:00:00 | 903    | Marney O'Breen      |
| 2021-11-23 00:00:00 | 14560  | Andria Kimpton      |
| 2021-03-02 00:00:00 | 1211   | Camilla Castle      |
| 2021-03-03 00:00:00 | 539    | Barr Faughny        |
| 2022-03-16 00:00:00 | 6468   | Wilone O'Kielt      |
| 2021-11-02 00:00:00 | 1911   | Wilone O'Kielt      |
| 2022-03-10 00:00:00 | 3353   | Marney O'Breen      |
| 2021-06-24 00:00:00 | 1225   | Gunar Cockshoot     |
| 2021-07-02 00:00:00 | 9758   | Gunar Cockshoot     |
| 2022-02-01 00:00:00 | 11571  | Kaine Padly         |
| 2021-01-11 00:00:00 | 6755   | Gigi Bohling        |
| 2021-10-15 00:00:00 | 5285   | Ches Bonnell        |
| 2021-03-05 00:00:00 | 6587   | Dotty Strutley      |
| 2021-06-17 00:00:00 | 6426   | Gunar Cockshoot     |
| 2021-08-30 00:00:00 | 5082   | Dotty Strutley      |
| 2021-11-02 00:00:00 | 5005   | Camilla Castle      |
| 2021-01-28 00:00:00 | 2814   | Roddy Speechley     |
| 2021-06-23 00:00:00 | 3059   | Barr Faughny        |
| 2021-08-13 00:00:00 | 3969   | Gigi Bohling        |
| 2022-02-10 00:00:00 | 4753   | Barr Faughny        |
| 2021-02-26 00:00:00 | 6314   | Gigi Bohling        |
| 2021-10-12 00:00:00 | 11578  | Beverie Moffet      |
| 2022-01-12 00:00:00 | 1582   | Kelci Walkden       |
| 2021-02-01 00:00:00 | 13930  | Van Tuxwell         |
| 2021-09-03 00:00:00 | 11585  | Kelci Walkden       |
| 2021-09-14 00:00:00 | 6216   | Dennison Crosswaite |
| 2021-04-08 00:00:00 | 14021  | Beverie Moffet      |
| 2021-03-04 00:00:00 | 12537  | Kaine Padly         |
| 2021-11-08 00:00:00 | 7791   | Jan Morforth        |
| 2022-02-24 00:00:00 | 5453   | Brien Boise         |
| 2021-03-10 00:00:00 | 672    | Gigi Bohling        |
| 2021-02-19 00:00:00 | 5635   | Dennison Crosswaite |
| 2021-09-16 00:00:00 | 378    | Curtice Advani      |
| 2021-12-06 00:00:00 | 7518   | Beverie Moffet      |
| 2021-08-30 00:00:00 | 3535   | Madelene Upcott     |
| 2021-08-13 00:00:00 | 3892   | Roddy Speechley     |
| 2021-05-19 00:00:00 | 7994   | Barr Faughny        |
| 2021-05-21 00:00:00 | 5012   | Rafaelita Blaksland |
| 2021-07-22 00:00:00 | 8575   | Camilla Castle      |
| 2021-01-11 00:00:00 | 11354  | Brien Boise         |
| 2021-02-26 00:00:00 | 15883  | Oby Sorrel          |
| 2022-01-25 00:00:00 | 7959   | Camilla Castle      |
| 2021-08-27 00:00:00 | 2681   | Beverie Moffet      |
| 2021-05-31 00:00:00 | 12103  | Wilone O'Kielt      |
| 2021-10-12 00:00:00 | 6629   | Mallorie Waber      |
| 2021-12-03 00:00:00 | 5677   | Dotty Strutley      |
| 2021-12-03 00:00:00 | 7924   | Husein Augar        |
| 2022-01-20 00:00:00 | 9723   | Madelene Upcott     |
| 2021-01-26 00:00:00 | 7245   | Karlen McCaffrey    |
| 2021-09-01 00:00:00 | 2422   | Kaine Padly         |
| 2021-11-30 00:00:00 | 4109   | Jehu Rudeforth      |
| 2021-05-10 00:00:00 | 1477   | Karlen McCaffrey    |
| 2021-12-14 00:00:00 | 11669  | Wilone O'Kielt      |
| 2021-10-27 00:00:00 | 3682   | Gunar Cockshoot     |
| 2021-04-02 00:00:00 | 798    | Karlen McCaffrey    |
| 2022-02-10 00:00:00 | 13139  | Dotty Strutley      |
| 2021-12-14 00:00:00 | 6902   | Kaine Padly         |
| 2021-09-14 00:00:00 | 2835   | Jan Morforth        |
| 2021-03-30 00:00:00 | 13258  | Dotty Strutley      |
| 2021-08-31 00:00:00 | 2212   | Ches Bonnell        |
| 2021-02-17 00:00:00 | 8211   | Camilla Castle      |
| 2021-06-07 00:00:00 | 2261   | Kaine Padly         |
| 2021-08-19 00:00:00 | 4081   | Andria Kimpton      |
| 2021-03-29 00:00:00 | 4977   | Mallorie Waber      |
| 2021-04-08 00:00:00 | 2821   | Barr Faughny        |
| 2021-12-17 00:00:00 | 8064   | Barr Faughny        |
| 2021-08-19 00:00:00 | 7987   | Wilone O'Kielt      |
| 2022-03-15 00:00:00 | 11732  | Madelene Upcott     |
| 2021-02-10 00:00:00 | 1162   | Madelene Upcott     |
| 2021-08-12 00:00:00 | 4858   | Mallorie Waber      |
| 2021-03-10 00:00:00 | 1722   | Mallorie Waber      |
| 2021-10-12 00:00:00 | 9394   | Karlen McCaffrey    |
| 2021-04-05 00:00:00 | 1092   | Roddy Speechley     |
| 2021-07-20 00:00:00 | 10143  | Andria Kimpton      |
| 2021-05-19 00:00:00 | 7070   | Curtice Advani      |
| 2021-10-04 00:00:00 | 4375   | Curtice Advani      |
| 2021-02-04 00:00:00 | 6713   | Wilone O'Kielt      |
| 2021-04-12 00:00:00 | 308    | Roddy Speechley     |
| 2021-08-30 00:00:00 | 5229   | Brien Boise         |
| 2022-02-11 00:00:00 | 1806   | Ches Bonnell        |
| 2021-12-03 00:00:00 | 4249   | Madelene Upcott     |
| 2021-12-02 00:00:00 | 7742   | Beverie Moffet      |
| 2021-02-02 00:00:00 | 868    | Andria Kimpton      |
| 2021-04-08 00:00:00 | 9793   | Dotty Strutley      |
| 2021-12-24 00:00:00 | 770    | Mallorie Waber      |
| 2022-03-30 00:00:00 | 7595   | Mallorie Waber      |
| 2021-01-05 00:00:00 | 13237  | Curtice Advani      |
| 2021-11-26 00:00:00 | 2639   | Rafaelita Blaksland |
| 2022-02-14 00:00:00 | 2730   | Kelci Walkden       |
| 2021-08-20 00:00:00 | 9786   | Kaine Padly         |
| 2021-03-26 00:00:00 | 6671   | Ches Bonnell        |
| 2021-02-04 00:00:00 | 12565  | Jehu Rudeforth      |
| 2022-01-04 00:00:00 | 12565  | Ches Bonnell        |
| 2021-12-29 00:00:00 | 2982   | Gigi Bohling        |
| 2021-12-22 00:00:00 | 5957   | Roddy Speechley     |
| 2021-03-10 00:00:00 | 16919  | Wilone O'Kielt      |
| 2021-03-23 00:00:00 | 4200   | Brien Boise         |
| 2021-10-01 00:00:00 | 5747   | Jan Morforth        |
| 2021-10-21 00:00:00 | 19103  | Barr Faughny        |
| 2022-03-16 00:00:00 | 8547   | Brien Boise         |
| 2021-04-23 00:00:00 | 7805   | Jehu Rudeforth      |
| 2022-03-07 00:00:00 | 3927   | Andria Kimpton      |
| 2021-12-15 00:00:00 | 1659   | Kaine Padly         |
| 2022-03-22 00:00:00 | 3038   | Gigi Bohling        |
| 2021-08-17 00:00:00 | 882    | Oby Sorrel          |
| 2021-01-08 00:00:00 | 7595   | Madelene Upcott     |
| 2021-09-15 00:00:00 | 21861  | Camilla Castle      |
| 2022-01-12 00:00:00 | 1694   | Jehu Rudeforth      |
| 2021-11-04 00:00:00 | 7077   | Karlen McCaffrey    |
| 2021-01-21 00:00:00 | 6461   | Madelene Upcott     |
| 2021-12-08 00:00:00 | 2471   | Ches Bonnell        |
| 2021-01-26 00:00:00 | 2114   | Marney O'Breen      |
| 2021-11-09 00:00:00 | 8771   | Madelene Upcott     |
| 2022-02-07 00:00:00 | 4641   | Dotty Strutley      |
| 2021-09-06 00:00:00 | 1141   | Dotty Strutley      |
| 2021-10-19 00:00:00 | 7581   | Jehu Rudeforth      |
| 2021-10-01 00:00:00 | 10325  | Oby Sorrel          |
| 2022-01-13 00:00:00 | 6370   | Kelci Walkden       |
| 2021-09-08 00:00:00 | 3507   | Curtice Advani      |
| 2021-03-11 00:00:00 | 35     | Kelci Walkden       |
| 2022-01-11 00:00:00 | 8316   | Gigi Bohling        |
| 2021-07-02 00:00:00 | 11018  | Curtice Advani      |
| 2022-03-09 00:00:00 | 2072   | Jehu Rudeforth      |
| 2021-01-28 00:00:00 | 4718   | Rafaelita Blaksland |
| 2021-12-24 00:00:00 | 5432   | Karlen McCaffrey    |
| 2021-05-21 00:00:00 | 4606   | Madelene Upcott     |
| 2021-09-20 00:00:00 | 8267   | Husein Augar        |
| 2021-09-01 00:00:00 | 7511   | Dotty Strutley      |
| 2022-02-17 00:00:00 | 5166   | Ches Bonnell        |
| 2021-02-01 00:00:00 | 11970  | Camilla Castle      |
| 2021-08-23 00:00:00 | 8540   | Oby Sorrel          |
| 2022-01-20 00:00:00 | 6573   | Van Tuxwell         |
| 2021-08-24 00:00:00 | 2058   | Kelci Walkden       |
| 2021-06-21 00:00:00 | 4949   | Camilla Castle      |
| 2021-11-15 00:00:00 | 5516   | Brien Boise         |
| 2022-03-23 00:00:00 | 6566   | Dennison Crosswaite |
| 2021-03-02 00:00:00 | 4270   | Mallorie Waber      |
| 2021-09-15 00:00:00 | 2219   | Husein Augar        |
| 2021-08-31 00:00:00 | 2219   | Kelci Walkden       |
| 2021-05-11 00:00:00 | 10262  | Karlen McCaffrey    |
| 2021-11-18 00:00:00 | 3248   | Rafaelita Blaksland |
| 2021-10-28 00:00:00 | 5292   | Gunar Cockshoot     |
| 2021-04-19 00:00:00 | 10171  | Dotty Strutley      |
| 2021-10-27 00:00:00 | 1225   | Rafaelita Blaksland |
| 2022-02-07 00:00:00 | 847    | Brien Boise         |
| 2021-03-26 00:00:00 | 2317   | Mallorie Waber      |
| 2021-02-15 00:00:00 | 1757   | Madelene Upcott     |
| 2021-04-21 00:00:00 | 10808  | Dennison Crosswaite |
| 2021-04-08 00:00:00 | 980    | Rafaelita Blaksland |
| 2021-09-14 00:00:00 | 8323   | Brien Boise         |
| 2021-07-15 00:00:00 | 6594   | Jan Morforth        |
| 2021-07-08 00:00:00 | 2835   | Jan Morforth        |
| 2021-02-16 00:00:00 | 9695   | Kelci Walkden       |
| 2021-01-25 00:00:00 | 861    | Oby Sorrel          |
| 2021-03-26 00:00:00 | 6447   | Karlen McCaffrey    |
| 2021-03-17 00:00:00 | 4487   | Karlen McCaffrey    |
| 2021-10-18 00:00:00 | 1400   | Roddy Speechley     |
| 2021-07-08 00:00:00 | 7252   | Brien Boise         |
| 2021-11-03 00:00:00 | 1988   | Curtice Advani      |
| 2021-03-22 00:00:00 | 3346   | Camilla Castle      |
| 2021-04-29 00:00:00 | 9625   | Madelene Upcott     |
| 2021-05-12 00:00:00 | 546    | Jan Morforth        |
| 2021-08-26 00:00:00 | 5845   | Wilone O'Kielt      |
| 2021-09-22 00:00:00 | 6930   | Van Tuxwell         |
| 2021-05-21 00:00:00 | 9303   | Rafaelita Blaksland |
| 2022-01-24 00:00:00 | 8099   | Gigi Bohling        |
| 2021-06-14 00:00:00 | 7777   | Andria Kimpton      |
| 2021-10-21 00:00:00 | 24451  | Madelene Upcott     |
| 2021-12-06 00:00:00 | 2926   | Andria Kimpton      |
| 2021-07-09 00:00:00 | 2107   | Curtice Advani      |
| 2021-03-10 00:00:00 | 1428   | Gigi Bohling        |
| 2021-05-07 00:00:00 | 8078   | Jehu Rudeforth      |
| 2021-11-30 00:00:00 | 5880   | Camilla Castle      |
| 2022-01-06 00:00:00 | 5586   | Andria Kimpton      |
| 2021-11-22 00:00:00 | 805    | Oby Sorrel          |
| 2021-10-27 00:00:00 | 9429   | Beverie Moffet      |
| 2021-07-15 00:00:00 | 1631   | Jan Morforth        |
| 2021-03-15 00:00:00 | 812    | Mallorie Waber      |
| 2022-03-08 00:00:00 | 1792   | Gigi Bohling        |
| 2021-12-07 00:00:00 | 2177   | Dennison Crosswaite |
| 2021-07-14 00:00:00 | 7749   | Curtice Advani      |
| 2021-01-26 00:00:00 | 10591  | Brien Boise         |
| 2021-11-11 00:00:00 | 6230   | Ches Bonnell        |
| 2022-03-02 00:00:00 | 6447   | Gigi Bohling        |
| 2021-10-15 00:00:00 | 5775   | Husein Augar        |
| 2022-01-24 00:00:00 | 7574   | Gunar Cockshoot     |
| 2022-03-18 00:00:00 | 2338   | Rafaelita Blaksland |
| 2022-03-16 00:00:00 | 6475   | Dotty Strutley      |
| 2021-06-24 00:00:00 | 20580  | Jan Morforth        |
| 2022-03-03 00:00:00 | 1463   | Oby Sorrel          |
| 2021-02-16 00:00:00 | 854    | Marney O'Breen      |
| 2021-03-11 00:00:00 | 1463   | Kelci Walkden       |
| 2021-03-10 00:00:00 | 21406  | Dennison Crosswaite |
| 2021-09-30 00:00:00 | 8967   | Wilone O'Kielt      |
| 2021-04-19 00:00:00 | 1400   | Jehu Rudeforth      |
| 2021-06-08 00:00:00 | 4571   | Dotty Strutley      |
| 2022-02-07 00:00:00 | 4725   | Dennison Crosswaite |
| 2022-01-28 00:00:00 | 3745   | Mallorie Waber      |
| 2021-09-08 00:00:00 | 539    | Van Tuxwell         |
| 2021-11-29 00:00:00 | 4662   | Camilla Castle      |
| 2021-10-11 00:00:00 | 6209   | Gigi Bohling        |
| 2021-06-08 00:00:00 | 777    | Husein Augar        |
| 2021-05-05 00:00:00 | 1785   | Beverie Moffet      |
| 2022-01-10 00:00:00 | 3346   | Roddy Speechley     |
| 2022-02-16 00:00:00 | 6398   | Gigi Bohling        |
| 2022-01-20 00:00:00 | 1477   | Van Tuxwell         |
| 2021-08-31 00:00:00 | 13314  | Jan Morforth        |
| 2021-04-28 00:00:00 | 9226   | Marney O'Breen      |
| 2021-06-25 00:00:00 | 10514  | Jehu Rudeforth      |
| 2022-03-16 00:00:00 | 1855   | Curtice Advani      |
| 2021-02-18 00:00:00 | 7266   | Gigi Bohling        |
| 2022-03-15 00:00:00 | 7882   | Curtice Advani      |
| 2021-02-02 00:00:00 | 1456   | Karlen McCaffrey    |
| 2021-01-20 00:00:00 | 4249   | Gigi Bohling        |
| 2021-12-31 00:00:00 | 5719   | Wilone O'Kielt      |
| 2022-01-24 00:00:00 | 10479  | Barr Faughny        |
| 2021-05-10 00:00:00 | 11445  | Jan Morforth        |
| 2021-07-13 00:00:00 | 4067   | Karlen McCaffrey    |
| 2021-08-23 00:00:00 | 5586   | Kaine Padly         |
| 2021-02-08 00:00:00 | 5271   | Roddy Speechley     |
| 2021-08-25 00:00:00 | 16380  | Dennison Crosswaite |
| 2021-08-31 00:00:00 | 3178   | Kaine Padly         |
| 2021-08-31 00:00:00 | 14     | Jehu Rudeforth      |
| 2021-03-25 00:00:00 | 2254   | Husein Augar        |
| 2021-02-10 00:00:00 | 3045   | Rafaelita Blaksland |
| 2021-04-14 00:00:00 | 8512   | Husein Augar        |
| 2021-07-05 00:00:00 | 3213   | Jehu Rudeforth      |
| 2021-05-17 00:00:00 | 2226   | Gunar Cockshoot     |
| 2021-11-29 00:00:00 | 8176   | Madelene Upcott     |
| 2022-01-19 00:00:00 | 1792   | Barr Faughny        |
| 2021-09-30 00:00:00 | 4221   | Karlen McCaffrey    |
| 2021-10-04 00:00:00 | 7217   | Brien Boise         |
| 2021-10-05 00:00:00 | 15463  | Rafaelita Blaksland |
| 2021-05-06 00:00:00 | 11837  | Kaine Padly         |
| 2022-03-09 00:00:00 | 1456   | Camilla Castle      |
| 2021-10-19 00:00:00 | 2807   | Husein Augar        |
| 2021-08-31 00:00:00 | 4326   | Gunar Cockshoot     |
| 2021-08-26 00:00:00 | 5852   | Brien Boise         |
| 2022-02-04 00:00:00 | 9415   | Van Tuxwell         |
| 2021-05-21 00:00:00 | 5936   | Curtice Advani      |
| 2021-05-19 00:00:00 | 3003   | Jan Morforth        |
| 2021-11-04 00:00:00 | 18186  | Barr Faughny        |
| 2021-11-10 00:00:00 | 2149   | Oby Sorrel          |
| 2021-10-19 00:00:00 | 6552   | Kaine Padly         |
| 2021-04-08 00:00:00 | 2065   | Rafaelita Blaksland |
| 2022-01-21 00:00:00 | 5166   | Jan Morforth        |
| 2021-11-10 00:00:00 | 7924   | Madelene Upcott     |
| 2021-10-27 00:00:00 | 10017  | Madelene Upcott     |
| 2022-03-08 00:00:00 | 3045   | Kaine Padly         |
| 2021-07-13 00:00:00 | 2681   | Mallorie Waber      |
| 2021-08-16 00:00:00 | 3262   | Dotty Strutley      |
| 2022-02-15 00:00:00 | 3927   | Van Tuxwell         |
| 2021-03-12 00:00:00 | 5187   | Wilone O'Kielt      |
| 2021-10-13 00:00:00 | 6664   | Jan Morforth        |
| 2021-11-29 00:00:00 | 17864  | Roddy Speechley     |
| 2022-03-14 00:00:00 | 5929   | Camilla Castle      |
| 2021-06-18 00:00:00 | 20601  | Jehu Rudeforth      |
| 2021-02-22 00:00:00 | 4284   | Curtice Advani      |
| 2021-02-03 00:00:00 | 3584   | Brien Boise         |
| 2021-09-27 00:00:00 | 10150  | Mallorie Waber      |
| 2022-02-09 00:00:00 | 763    | Andria Kimpton      |
| 2021-04-14 00:00:00 | 3500   | Rafaelita Blaksland |
| 2021-11-08 00:00:00 | 11529  | Husein Augar        |
| 2021-12-01 00:00:00 | 1729   | Roddy Speechley     |
| 2021-10-27 00:00:00 | 2961   | Marney O'Breen      |
| 2021-04-28 00:00:00 | 9520   | Kelci Walkden       |
| 2021-08-20 00:00:00 | 4711   | Camilla Castle      |
| 2021-11-15 00:00:00 | 4725   | Mallorie Waber      |
| 2021-11-11 00:00:00 | 21     | Andria Kimpton      |
| 2021-03-25 00:00:00 | 2366   | Andria Kimpton      |
| 2021-06-15 00:00:00 | 5810   | Ches Bonnell        |
| 2021-09-30 00:00:00 | 7693   | Barr Faughny        |
| 2021-12-01 00:00:00 | 5201   | Jehu Rudeforth      |
| 2022-03-30 00:00:00 | 784    | Curtice Advani      |
| 2021-05-25 00:00:00 | 1729   | Dotty Strutley      |
| 2021-08-19 00:00:00 | 3304   | Kelci Walkden       |
| 2022-01-14 00:00:00 | 973    | Husein Augar        |
| 2022-03-18 00:00:00 | 2051   | Camilla Castle      |
| 2021-10-27 00:00:00 | 2681   | Dennison Crosswaite |
| 2021-01-11 00:00:00 | 3395   | Roddy Speechley     |
| 2021-08-30 00:00:00 | 455    | Dennison Crosswaite |
| 2021-04-06 00:00:00 | 2555   | Jehu Rudeforth      |
| 2021-03-10 00:00:00 | 7448   | Dotty Strutley      |
| 2022-02-28 00:00:00 | 4179   | Ches Bonnell        |
| 2021-02-22 00:00:00 | 2709   | Andria Kimpton      |
| 2021-12-01 00:00:00 | 504    | Jan Morforth        |
| 2021-07-14 00:00:00 | 1918   | Brien Boise         |
| 2021-11-03 00:00:00 | 7861   | Beverie Moffet      |
| 2021-05-07 00:00:00 | 1701   | Karlen McCaffrey    |
| 2021-11-08 00:00:00 | 2688   | Kelci Walkden       |
| 2021-02-04 00:00:00 | 5705   | Van Tuxwell         |
| 2021-06-03 00:00:00 | 2506   | Madelene Upcott     |
| 2021-01-13 00:00:00 | 5278   | Brien Boise         |
| 2022-02-18 00:00:00 | 2310   | Oby Sorrel          |
| 2022-03-28 00:00:00 | 3794   | Mallorie Waber      |
| 2021-08-17 00:00:00 | 7553   | Marney O'Breen      |
| 2021-09-17 00:00:00 | 5747   | Husein Augar        |
| 2022-01-25 00:00:00 | 574    | Gigi Bohling        |
| 2021-10-27 00:00:00 | 5068   | Oby Sorrel          |
| 2021-08-12 00:00:00 | 3367   | Jehu Rudeforth      |
| 2021-07-20 00:00:00 | 112    | Dotty Strutley      |
| 2021-02-04 00:00:00 | 4046   | Kelci Walkden       |
| 2021-03-16 00:00:00 | 4144   | Beverie Moffet      |
| 2021-07-20 00:00:00 | 3626   | Mallorie Waber      |
| 2021-11-15 00:00:00 | 3514   | Mallorie Waber      |
| 2022-01-27 00:00:00 | 1323   | Gunar Cockshoot     |
| 2021-06-29 00:00:00 | 9954   | Jehu Rudeforth      |
| 2021-08-13 00:00:00 | 4697   | Wilone O'Kielt      |
| 2021-08-03 00:00:00 | 6671   | Mallorie Waber      |
| 2021-11-16 00:00:00 | 6153   | Brien Boise         |
| 2021-03-15 00:00:00 | 4102   | Kelci Walkden       |
| 2022-01-25 00:00:00 | 1148   | Jehu Rudeforth      |
| 2022-01-18 00:00:00 | 140    | Brien Boise         |
| 2021-09-06 00:00:00 | 812    | Gunar Cockshoot     |
| 2021-09-24 00:00:00 | 5649   | Gunar Cockshoot     |
| 2022-02-07 00:00:00 | 7021   | Karlen McCaffrey    |
| 2021-10-12 00:00:00 | 4172   | Kaine Padly         |
| 2021-11-11 00:00:00 | 1624   | Gunar Cockshoot     |
| 2021-02-19 00:00:00 | 1918   | Barr Faughny        |
| 2022-03-15 00:00:00 | 2114   | Marney O'Breen      |
| 2022-02-11 00:00:00 | 3346   | Dennison Crosswaite |
| 2021-07-15 00:00:00 | 14812  | Camilla Castle      |
| 2021-07-23 00:00:00 | 8092   | Oby Sorrel          |
| 2021-08-17 00:00:00 | 5355   | Barr Faughny        |
| 2021-12-24 00:00:00 | 9289   | Brien Boise         |
| 2021-03-01 00:00:00 | 7455   | Kaine Padly         |
